Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	theta	population_size	
80050	-5693.046428411674	-5678.785398215579	-14.261030196094497	0.46277186238311563	6.267279106630063	0.00905243308089988	0.01024538522752612	94315.20726679274	
80100	-5693.551344386001	-5679.256151423867	-14.295192962134202	0.6015567134031481	6.267279106630063	0.008907670646918145	0.01024538522752612	95847.96476385584	
80150	-5695.450806213985	-5680.207188780179	-15.243617433805277	0.398587024778226	6.698977888859183	0.007866055207493556	0.010124174991878	107255.95321520731	
80200	-5698.2706819004125	-5683.874027253085	-14.396654647327493	0.4970386152061053	6.266952572504637	0.00812303607106778	0.010280846143234804	105470.06945523527	
80250	-5694.273513864148	-5679.755400189961	-14.518113674188015	0.6368944208262656	6.186364033984533	0.008849402019035082	0.009750613191898615	91819.88766891655	
80300	-5693.144991071959	-5679.576292164971	-13.56869890698841	0.476317092713285	5.420744930398022	0.00992483601438772	0.009750613191898615	81870.48109882673	
80350	-5692.012859331866	-5678.3096659795265	-13.703193352339817	0.476317092713285	5.745802978295564	0.00992483601438772	0.01070912020378878	89918.53188862187	
80400	-5694.264690447411	-5679.556045702457	-14.708644744955102	0.42627326266479165	6.324792117874572	0.009717085153385934	0.010668680535463517	91494.17724088104	
80450	-5692.218576859783	-5678.487345115474	-13.731231744308161	0.48631557976795253	5.702118837224229	0.01093151610867848	0.010656869432866091	81239.64177611232	
80500	-5692.108437904358	-5678.69795818006	-13.410479724297957	0.5277757385242536	5.448191295210923	0.011310876081025809	0.010644189154477313	78421.49065368099	
80550	-5695.296699409568	-5679.580071517006	-15.716627892561885	1.054720244684056	5.53515596882981	0.011310876081025809	0.011181242156402605	82378.25019259805	
80600	-5694.874981149572	-5681.599978170219	-13.275002979352172	0.5938922108941923	5.8515423600272545	0.009459647691041824	0.010042325978814479	88466.34944206612	
80650	-5696.707050800599	-5682.052636387059	-14.654414413540543	0.9594823182376947	5.662574999579012	0.009539940851876878	0.009419194216858683	82278.58679547926	
80700	-5696.763131463562	-5682.688000125778	-14.075131337784393	0.7536554105815929	5.971169000254033	0.00961696088029836	0.009419194216858683	81619.63651250063	
80750	-5694.932937126839	-5681.531771848529	-13.401165278308968	0.4836092132873347	4.887265661852168	0.010202809042961815	0.008994030835279446	73460.41334799347	
80800	-5696.898988772478	-5682.234338421918	-14.66465035055976	1.135504392968204	4.947181223398301	0.010504691723571605	0.008994030835279446	71349.31603226419	
80850	-5694.94960313092	-5682.018952892985	-12.930650237934707	0.5811529254879021	4.947181223398301	0.0105866500153178	0.008963223781083905	70554.4543372631	
80900	-5694.518799177809	-5681.323929359736	-13.194869818073435	0.6266908066106711	5.740541555043825	0.009586727970377528	0.009559810253908944	83099.3491161969	
80950	-5695.70140823667	-5681.059084930124	-14.642323306546274	0.4584197276781389	6.515909190938026	0.009265851515073545	0.00999659439862617	89905.34025541584	
81000	-5693.852652638307	-5678.427155939236	-15.425496699070152	0.4584197276781389	6.893097101594675	0.008814581832505603	0.01122359100658537	106108.18168363589	
81050	-5693.622154958788	-5677.041741645478	-16.580413313310018	0.28432918690244136	6.777808491967061	0.00953001305026494	0.01122359100658537	98142.49420390655	
81100	-5695.475287827988	-5677.225057109619	-18.250230718368684	0.5620286273707805	7.706389679502439	0.008841574739813911	0.0120726608098442	113786.86456799561	
81150	-5694.405951047374	-5678.1476920482855	-16.258258999088987	0.36963500713855596	7.039463919505914	0.00996912978752111	0.012646523543940656	105714.03768002384	
81200	-5692.185932863264	-5677.701129981839	-14.484802881425008	0.4387377838208696	6.322279816294648	0.011162914327826696	0.011965683483046687	89326.16169670304	
81250	-5695.453402984558	-5678.892770618283	-16.560632366274916	0.7767022509939921	6.753524666967008	0.010839874044925809	0.012133994496747241	93282.09939262175	
81300	-5697.680180517745	-5679.428875058012	-18.25130545973333	0.9822819049085744	6.61502561190766	0.011559670562486593	0.013440244298444063	96890.3354251598	
81350	-5692.997144454846	-5678.845184996477	-14.151959458369843	0.7324021881938576	5.891569490977695	0.012704730224812505	0.013097690001601795	85910.84954078648	
81400	-5693.620839044446	-5678.989423078712	-14.631415965734256	0.41474610785169247	6.252729660061043	0.012397330687951557	0.013163017774627904	88480.18783202315	
81450	-5697.179637828533	-5680.581924561971	-16.597713266561527	0.6066630619020512	7.053934382918876	0.011833901690692003	0.0134503663803203	94716.34075752979	
81500	-5695.239452846818	-5680.714006747616	-14.52544609920179	0.3993094635811426	6.039882940675295	0.013665091949709777	0.01314772502959873	80178.29345742753	
81550	-5692.552715389853	-5678.801906554067	-13.750808835786227	0.5530625544627148	5.914886902500945	0.012781106266744021	0.012905375102517238	84143.57120306922	
81600	-5693.8054583392895	-5679.719673749763	-14.085784589526018	0.6139803797515421	6.212007013164916	0.011854993245311553	0.01200707281578564	84402.35946243038	
81650	-5694.716421819896	-5680.4225465776835	-14.293875242212597	0.6139803797515421	6.367101909882335	0.011063122729052759	0.011411853467377999	85960.1590110527	
81700	-5693.527096632897	-5679.806261747702	-13.720834885195114	0.43393909365177724	5.948786510666249	0.010621620909879174	0.010404172945362923	81627.31653387914	
81750	-5694.708520990485	-5680.0212275234635	-14.687293467021462	0.43329922123059417	6.590198393031369	0.00974133390284427	0.010404172945362923	89003.66425797461	
81800	-5694.813825608166	-5679.791379281813	-15.022446326352883	0.3606894465633325	6.513324648512658	0.009444720368648874	0.010404172945362923	91798.84403900131	
81850	-5695.12694937032	-5679.829153203598	-15.297796166722367	0.4084805245724477	6.857491158385939	0.008619551695089166	0.009716807636793681	93941.54108898007	
81900	-5698.108079554548	-5679.822961953225	-18.285117601322693	0.23906130559623867	7.354342860885515	0.0076046025362475934	0.009716807636793681	106479.4597578483	
81950	-5700.1190078463105	-5680.356328331647	-19.76267951466383	0.31092502332676425	8.30146790725531	0.006702552702995225	0.010150573202123413	126202.82714061244	
82000	-5696.476325464224	-5678.721670311041	-17.754655153183123	0.38999924348096926	7.755423676339693	0.007440065509984601	0.010150573202123413	113692.69518417209	
82050	-5697.643011464583	-5679.253185835523	-18.389825629059597	0.3824104432498994	7.9584554208604095	0.0072414512296517415	0.010592699851948212	121898.90667879336	
82100	-5708.488509180754	-5690.0547158347235	-18.433793346030427	0.4641824569596106	8.078542444717991	0.0050550132864706585	0.008306185417464149	136929.83161381254	
82150	-5700.632870889425	-5682.189895200934	-18.44297568849062	0.3925998324726548	7.995517524149578	0.006827196767309928	0.009212888321801794	112453.28348519099	
82200	-5703.974488258642	-5680.1896576108	-23.78483064784193	0.21909593018106474	9.108570510369626	0.007697492642875793	0.012148466222424086	131519.73404469324	
82250	-5699.206969879753	-5681.659203257648	-17.547766622104973	0.5028777106386211	7.657268786501762	0.008034050526648066	0.010865480287435919	112702.3893634175	
82300	-5701.179114298717	-5682.434643623887	-18.744470674830197	0.4198937819506897	8.066056010985244	0.007513340350241722	0.010032837239342646	111278.03759326861	
82350	-5702.254312976818	-5681.422600957331	-20.831712019487156	0.4198937819506897	8.553085482259455	0.007696391314625037	0.01104288493844225	119567.77844548665	
82400	-5702.024182353895	-5681.613989085694	-20.410193268201958	0.36516868695377613	8.434304030646286	0.008342798575760913	0.011653037940356525	116398.17097479684	
82450	-5697.897530866478	-5682.653976919451	-15.24355394702647	0.3614687662880569	6.541236899144511	0.008843462074928905	0.011101527183947468	104611.43582575866	
82500	-5697.001576381579	-5681.390691661269	-15.610884720310132	0.519929708183557	6.910311161272025	0.008039315193290469	0.009950354223547522	103142.63906304676	
82550	-5697.7698757212365	-5680.355279017903	-17.414596703333853	0.4185791873857092	7.539795426862862	0.007934192810409706	0.010368905386782694	108905.27487117353	
82600	-5697.923947166583	-5679.965771875502	-17.958175291081538	0.324165255861918	7.612243836358306	0.007590816014546805	0.01074220369156962	117929.82984288286	
82650	-5696.369568796641	-5680.3848059051215	-15.984762891519924	0.5546937325729531	7.013904355512406	0.007590816014546805	0.010245059026984355	112472.08696393819	
82700	-5695.405134460564	-5678.85003462559	-16.555099834974143	0.32077953391650144	7.013904355512406	0.008220695377764844	0.010575268846872111	107201.68591694269	
82750	-5693.755362056507	-5678.917461012668	-14.837901043838611	0.7130828402340477	6.215808469135736	0.010410529496259228	0.011581935983142798	92710.10972836432	
82800	-5692.873366050623	-5678.024552372127	-14.84881367849592	0.49690357480934877	6.51590400730558	0.010194784889886536	0.011721910896475661	95816.23531936143	
82850	-5691.955398319763	-5677.836284793004	-14.11911352675951	0.5948048211588751	6.1214253534689185	0.010194784889886536	0.011434294556502096	93465.22658401211	
82900	-5694.145364316041	-5679.097107546302	-15.048256769738675	0.4135823043540719	6.534687019368761	0.009915431589601382	0.012031737522937399	101119.6320117443	
82950	-5696.064328451197	-5679.8609043121	-16.203424139097173	0.648440017439314	6.86819910286856	0.009915431589601382	0.011652937272655905	97936.04012890958	
83000	-5698.648209838315	-5680.00915568937	-18.639054148944574	0.7098030705848991	7.438179701870643	0.009255975083154103	0.012703906290164739	114375.7246538498	
83050	-5694.288905515912	-5680.162849370445	-14.126056145467334	0.7098030705848991	5.8707460201013815	0.012094061752531849	0.011901642434487962	82007.48073737093	
83100	-5695.1927039978345	-5680.201768691823	-14.990935306011092	0.9171112747519187	5.578176451899623	0.012094061752531849	0.012468984476790755	85916.71359004221	
83150	-5693.786434205197	-5679.858723212427	-13.927710992770173	0.48570562015340357	6.139540899071076	0.010743389481743963	0.011406663429997176	88478.15556239104	
83200	-5695.214226917881	-5681.354953939772	-13.859272978109137	0.7348990117390762	5.810249141615892	0.012117627879664984	0.011435038390640096	78639.14252440471	
83250	-5697.6191543091845	-5681.325577700656	-16.29357660852859	0.9111103848727016	6.296023445803468	0.012117627879664984	0.012595456735832677	86619.37840277547	
83300	-5693.550831182671	-5679.815394844865	-13.735436337805213	0.5370819876684599	5.997247179920755	0.011752072423407627	0.011714691055610005	83068.2640016527	
83350	-5691.684362999707	-5678.085171148486	-13.599191851221407	0.46911617811046835	5.726968749944057	0.011279375476212463	0.011030385924597368	81493.76966732924	
83400	-5691.761738435054	-5678.024812210723	-13.736926224330839	0.5727300735021505	5.947508970056104	0.011540373011914648	0.011931345034218489	86156.55246368688	
83450	-5694.806674153534	-5680.7826675173665	-14.024006636167908	0.6490471233416002	6.130968945448961	0.00921566901360776	0.010926442478126493	98803.12235961584	
83500	-5694.402583327245	-5680.5800592424785	-13.822524084767199	0.5137078949539057	6.130968945448961	0.008975440909380225	0.009337609213078938	86695.91933658482	
83550	-5695.081020398383	-5679.082842356807	-15.998178041575114	0.3786348707333382	7.025149178844968	0.008975440909380225	0.01099821839701943	102114.00297825669	
83600	-5693.933537802037	-5678.324867306159	-15.608670495878304	0.41406009266953586	6.883647903362337	0.010159399037830752	0.011505852119079611	94377.72907166264	
83650	-5696.163927043536	-5681.636996255737	-14.526930787798847	0.4134021383236873	6.327228584736416	0.010759437189117786	0.012080548469048156	93565.52343080545	
83700	-5697.443630633196	-5682.729024595956	-14.71460603724027	0.691827485965985	6.357789950786295	0.010759437189117786	0.012523149220330543	96993.5276369644	
83750	-5696.262684433683	-5681.849475382509	-14.413209051173887	0.6078999004338441	6.283381868904355	0.012316155199801863	0.012787259271649634	86520.90867783796	
83800	-5695.610240198769	-5682.075484276949	-13.534755921819848	0.5448037773433703	5.766975652643503	0.013332127776724769	0.01344258947340081	84023.78136562271	
83850	-5700.109782914623	-5684.832291794164	-15.277491120458528	0.685102823099436	6.585908410193856	0.012618296205609615	0.013448646544718638	88817.10550549526	
83900	-5696.929860018908	-5682.816054480622	-14.1138055382853	0.5443426834214277	6.240174876595847	0.012825987220204567	0.013448646544718638	87378.89147649915	
83950	-5695.855636140676	-5682.266990138678	-13.588646001997894	0.6174818660546201	5.945151132979167	0.012508226310193792	0.01260084017312956	83950.35302260968	
84000	-5695.275931667951	-5681.711754555638	-13.564177112313065	0.5562485483242764	5.139515210891771	0.013086391364179235	0.012475825556160435	79445.28791381154	
84050	-5695.711982296399	-5682.192827691457	-13.519154604941704	0.6057996345616632	5.044936002922847	0.013086391364179235	0.01238875549229299	78890.83111562335	
84100	-5698.441769570801	-5684.792138184932	-13.64963138586841	0.6057996345616632	5.443007319393963	0.012565253267434275	0.011501287520343257	76277.0639235175	
84150	-5698.808189680399	-5683.347715040752	-15.460474639647554	0.6057996345616632	6.86671585197326	0.010591904589167232	0.011501287520343257	90488.03438764991	
84200	-5698.583396907669	-5684.4560793240735	-14.12731758359574	0.46395888118413275	6.347241912533683	0.010591904589167232	0.011501287520343257	90488.03438764991	
84250	-5699.106702329843	-5684.570004101821	-14.536698228022356	0.39213207689469504	6.374814392400455	0.010411332223477518	0.011415968128956911	91374.53853098919	
84300	-5698.788620911763	-5683.910171615489	-14.87844929627408	0.5367140020636345	6.712030350406508	0.00980043724912395	0.010569596934371183	89873.5150423687	
84350	-5700.579379267586	-5684.144258626714	-16.43512064087166	1.0179807151073488	6.184916418151666	0.010760540885599692	0.0110964150176737	85934.45824924014	
84400	-5700.236383614851	-5683.8294059935515	-16.40697762129932	1.0179807151073488	6.184916418151666	0.010461928410116908	0.010699858248066824	85228.5371350199	
84450	-5702.157559301784	-5686.7270446544335	-15.430514647350932	0.34346900934062446	6.597326241801456	0.010458821298016237	0.010619481555920324	84613.43502393972	
84500	-5697.843505191567	-5680.91028918862	-16.933216002947166	0.6322929839477999	7.254810676753808	0.00983330094269741	0.01212137427286031	102723.84915550757	
84550	-5692.932665912193	-5679.237639835299	-13.695026076894344	0.6322929839477999	5.7728359955442645	0.010762182240452361	0.01172040371826654	90752.99860509441	
84600	-5693.506553050364	-5678.946920115895	-14.559632934469182	0.568263411688831	6.290313056250684	0.010762018981674197	0.011897049741417576	92122.19505215622	
84650	-5692.467199070914	-5677.394375427287	-15.072823643626705	0.3307305492903411	6.0642641107791855	0.010163070706206836	0.011304100789922953	92689.3481696372	
84700	-5692.726501105828	-5678.350896579466	-14.375604526361826	0.6621544828196189	6.112607103906083	0.010163070706206836	0.010762427984878328	88247.83617731999	
84750	-5694.386599220629	-5680.018289384533	-14.36830983609588	0.3898939302275205	5.824352877589428	0.009563778040836354	0.011103134677877782	96746.41331132018	
84800	-5694.610245576877	-5680.571244248228	-14.039001328648308	0.5287723506061899	5.863013553432764	0.011441929015139699	0.011737663337326482	85487.21200329269	
84850	-5692.336495592498	-5678.225521610984	-14.110973981513833	0.4707790364241641	5.946500772580899	0.010223992636535414	0.011461941114186342	93423.55706539343	
84900	-5691.711476712415	-5678.289652496953	-13.421824215462287	0.5799488422084963	5.213315127963916	0.011174500102362239	0.010896753112806745	81262.04761576776	
84950	-5693.761796118186	-5679.752379596775	-14.009416521410683	0.5074163707241065	5.8483412532471215	0.011174500102362239	0.013255229318029499	98850.27813777699	
85000	-5694.81497002321	-5680.985058883882	-13.829911139328415	0.5074163707241065	5.450228900585784	0.013866559973309546	0.013445971750435444	80805.74043067366	
85050	-5696.251006536909	-5681.705003899192	-14.546002637716713	0.5395486508912586	6.125081602339128	0.012967944574899392	0.014409122490802896	92594.48948379113	
85100	-5693.0949039073375	-5677.948243146571	-15.146660760765833	0.35556810577830494	6.22103963358238	0.01179194696528515	0.012885863319745615	91064.0071968953	
85150	-5692.7557716341435	-5678.250673833782	-14.505097800362053	0.5234862095008646	6.2718940710016335	0.011071887789692392	0.012049903387054148	90694.43573323498	
85200	-5695.041659335407	-5681.285957778671	-13.755701556735772	0.4934922302540174	5.735146964435153	0.011789850887629613	0.012829199841573298	90679.68687538854	
85250	-5696.796885858054	-5681.440872176505	-15.356013681549586	0.8411214454607068	6.005682299245862	0.011772962709523835	0.011771276855631287	83321.40024326541	
85300	-5695.710342207583	-5681.856905544869	-13.853436662714511	0.5050337562869207	5.867265773620271	0.011226814671644905	0.010901509009141436	80918.68536759377	
85350	-5691.885934166849	-5677.346757226542	-14.539176940307758	0.44620830864859307	6.23171851284566	0.010675915703485753	0.012060486939731847	94140.92488411417	
85400	-5692.712651258176	-5677.481127928492	-15.231523329684157	0.5448605779765491	6.669728294704261	0.01080210141831339	0.012567238696815922	96950.57015719489	
85450	-5693.738683412851	-5678.098134589553	-15.64054882329749	0.48068981347884765	6.849709033491783	0.010838576797696016	0.012567238696815922	96624.29956892012	
85500	-5692.495263033821	-5677.915302789455	-14.579960244366223	0.6213503041315088	6.289889616618158	0.010912505921128775	0.012417514442094213	94826.3284028056	
85550	-5692.192944728787	-5677.796111192741	-14.396833536045863	0.505788626600168	6.273697683140864	0.011370498842211073	0.012173720629882347	89220.07145287129	
85600	-5696.9388211693085	-5679.581221800542	-17.35759936876657	0.32713851454974674	7.2887627209914445	0.01045865746880416	0.01249660992261208	99571.49503403182	
85650	-5694.1046046450065	-5678.381167163283	-15.723437481723817	0.47194412009418946	6.9246397893071014	0.009337804231426506	0.012203994095308257	108912.06141585503	
85700	-5694.770993323562	-5679.2146131794925	-15.556380144069857	0.7859548252500188	6.401543064666834	0.008981317396846253	0.010617794384847277	98517.41783983407	
85750	-5692.0408030054705	-5677.960184026295	-14.080618979175165	0.671622674771321	6.011929251619991	0.010268688620874707	0.011189551093267695	90806.39461694108	
85800	-5694.179458662829	-5680.1755101722765	-14.00394849055251	0.5803619926274108	6.107551336993483	0.01009209111137381	0.010203939404316917	84256.89723854697	
85850	-5695.534887508017	-5682.172001666788	-13.362885841229804	0.5803619926274108	5.640647786950411	0.010751346562161965	0.01021322621425583	79162.3802284142	
85900	-5692.3345446309795	-5678.568431834402	-13.76611279657742	0.4616249732547336	5.231413446947722	0.013960758291895255	0.01309355668240322	78156.9095832741	
85950	-5691.49816452157	-5678.204814097641	-13.293350423929162	0.6085631148249241	5.310962154919999	0.01431760554718519	0.01297414547076681	75513.93881242418	
86000	-5694.624371019069	-5680.6369322158425	-13.98743880322712	0.6658657266028106	5.864119293454497	0.014161274453429204	0.013016289054357729	76595.56052648558	
86050	-5694.7531309206615	-5681.087282857355	-13.665848063306504	0.6254242364655926	5.864119293454497	0.012233325709795285	0.013136130819130556	89483.23573076827	
86100	-5696.26792469633	-5681.076469656007	-15.191455040322808	0.3576477989707262	6.397652366304208	0.010917674478342927	0.013086077186972724	99884.4977848472	
86150	-5696.371776940248	-5679.892451446291	-16.479325493958	0.8510167585806799	6.565145485956979	0.010852820138061253	0.011982401657505866	92006.82023255203	
86200	-5694.3607001462515	-5677.983310073601	-16.377390072649852	0.8510167585806799	6.441801250244436	0.011018402758718402	0.012126433293810095	91713.48424506563	
86250	-5694.226297831989	-5679.858429700431	-14.367868131557467	0.4978572440265385	6.2505037124565055	0.011875114148114109	0.013177468181887218	92472.57203544395	
86300	-5695.909795696888	-5681.131920659433	-14.777875037455189	0.4978572440265385	6.470741221598195	0.011560029480496194	0.013177468181887218	94993.04048863606	
86350	-5693.67498200457	-5680.347023440719	-13.327958563851436	0.4978572440265385	5.325161901720598	0.01186077101432219	0.011926054120614647	83792.00999534252	
86400	-5693.922832929372	-5680.405647697165	-13.517185232207662	0.46761816223808433	5.475097764049828	0.011578789162309823	0.011534333086240838	83013.3799294137	
86450	-5692.529022066662	-5679.129335486943	-13.399686579719155	0.6933930999732625	5.475097764049828	0.012570022530612969	0.011294672259769177	74878.36127754339	
86500	-5691.820764872566	-5678.466846734324	-13.353918138241829	0.6933930999732625	4.793414061297711	0.01439055469230357	0.011594267930290397	67140.49700305218	
86550	-5691.280596154912	-5676.96983981535	-14.31075633956211	0.962518114243218	4.415789151299974	0.01462614485009996	0.011594267930290397	66059.03360681288	
86600	-5691.972839378247	-5678.581655463731	-13.391183914515501	0.6643093169276687	4.883762318120028	0.01462614485009996	0.012506599768116619	71257.09871086972	
86650	-5696.574601309943	-5682.35508008201	-14.21952122793285	0.9400941625945962	5.233667638470566	0.012925238284700463	0.012142876024142499	78289.1822228915	
86700	-5691.920885617782	-5677.949753109415	-13.9711325083676	0.9321377154135495	4.873500186665621	0.013518235637689878	0.011870675402095245	73176.92757304617	
86750	-5692.836526072396	-5679.502979992825	-13.333546079570581	0.7405882115881227	5.018855559818792	0.013205758213722003	0.010974850681834233	69255.4623029921	
86800	-5690.834055914687	-5677.450576059528	-13.38347985515845	0.6927735974935573	4.769288071588913	0.014022788658338229	0.011851457792774049	70429.74880348862	
86850	-5694.609002329459	-5678.769435407992	-15.839566921467219	1.264207852796694	4.688641750212497	0.014022788658338229	0.012265232250126422	72888.68943359368	
86900	-5691.607185485169	-5677.953912893165	-13.653272592004395	0.8572445913949046	4.998539498798601	0.013633066300103419	0.011901026478307425	72746.08548761296	
86950	-5692.171092179295	-5678.80928644256	-13.361805736734913	0.5562391735260112	4.844991337528014	0.012287913342427152	0.011143365979752623	75571.32002549009	
87000	-5691.912644053757	-5677.704808695816	-14.207835357941033	0.5562391735260112	6.279141552002433	0.010232113564995185	0.010832978894268663	88226.95677239387	
87050	-5696.548278770187	-5678.827139418218	-17.72113935196792	0.2944238533863373	7.5087738470532255	0.0080187871442004	0.010543973281511776	109575.72814006875	
87100	-5696.528475413918	-5682.455819288929	-14.072656124989432	0.6136101571355524	6.393733798625059	0.008857324178981742	0.010543973281511776	99202.01884571808	
87150	-5701.088029167749	-5681.050679522196	-20.03734964555259	0.8103627427058121	7.7709904477346	0.008082482897790762	0.010706525415875459	110388.16445461685	
87200	-5705.850106016401	-5687.094234180935	-18.755871835465854	0.2707228894382356	7.788853601315474	0.008082482897790762	0.010120372722821075	104344.71736388642	
87250	-5706.637367056687	-5686.537489561183	-20.099877495504227	0.24753081368432672	8.10886905835174	0.008475194371459997	0.01133986318072808	111500.52222710453	
87300	-5701.347411501856	-5686.040414821401	-15.306996680455338	0.345716158589551	6.672562356671682	0.008848691483777586	0.009987052249374576	94053.94635357443	
87350	-5705.730497468372	-5688.45283031248	-17.277667155891884	0.7721060398301011	7.186350618945501	0.008329025423832978	0.00956589961741958	95708.47258679433	
87400	-5706.613502917971	-5688.759000714495	-17.854502203475615	0.6609891045769242	7.586601661808866	0.007240169766537156	0.009098967662428738	104727.835071891	
87450	-5705.409145294179	-5687.54162720544	-17.867518088739477	0.6609891045769242	7.565454711738281	0.0072589499675902	0.008946659698875963	102708.37769031173	
87500	-5704.34434100384	-5687.759339242612	-16.585001761227673	0.36666353875405644	7.202790494858425	0.007035577680653119	0.009388755984340646	111205.6987416784	
87550	-5705.352534368461	-5686.773053139	-18.57948122946204	0.36666353875405644	7.9315017712616545	0.006672935750574856	0.009876262807870791	123337.30331286317	
87600	-5706.377356635724	-5687.827296185033	-18.550060450690992	0.3774465221385367	7.9315017712616545	0.006672935750574856	0.009645669210245705	120457.59131597058	
87650	-5709.432035857545	-5687.602462350502	-21.829573507043424	0.43843484616160733	8.81489237714221	0.00717350820535222	0.012982185804427239	150811.67903710293	
87700	-5702.426716944215	-5685.294630481603	-17.13208646261135	0.3632040207260326	7.397145042690228	0.008060994436914756	0.01180510339209237	122039.36173217588	
87750	-5699.369746422247	-5685.27329900523	-14.096447417016654	0.3827434088601405	5.495327342569947	0.01036695264102643	0.011227743253673948	90252.68114342014	
87800	-5697.704379958751	-5683.897438028972	-13.80694192977904	0.446751273832283	5.798626294558391	0.010627037013154993	0.011483591565832485	90050.1205213424	
87850	-5697.935753580586	-5684.356917888494	-13.578835692092397	0.5681070424233832	5.8764447704085665	0.010627037013154993	0.011483591565832485	90050.1205213424	
87900	-5700.822871456397	-5685.334294107929	-15.48857734846763	0.6963589135163963	6.510529029931189	0.010627037013154993	0.011970039047332896	93864.6635661115	
87950	-5702.363518806871	-5686.086191442747	-16.27732736412372	0.2758569722526291	6.291670115240012	0.01152662082236611	0.01226726225885896	88687.90521167398	
88000	-5698.996950483142	-5685.463342818639	-13.533607664503236	0.6679110400780811	5.692969957069729	0.01152662082236611	0.012042639902076204	87063.96615612917	
88050	-5699.876422790015	-5685.797262394347	-14.079160395667301	0.41620368918829614	5.762570184181735	0.01152662082236611	0.012855963205467157	92944.0018572891	
88100	-5699.536335106144	-5685.425130207422	-14.111204898722095	0.6237837421873843	6.082502286012332	0.010110084140836207	0.011689649646907291	96353.05275461698	
88150	-5702.866679827713	-5685.931522876308	-16.93515695140471	0.7196514323349735	6.9200311792418985	0.00958281853702267	0.012618194204237107	109729.32228904817	
88200	-5704.256184355685	-5688.483054299906	-15.773130055778996	0.5540843184565359	6.9200311792418985	0.00807663662116708	0.010443603468642896	107755.28600267963	
88250	-5701.656730444321	-5685.629278264769	-16.02745217955143	0.36550817532031904	6.9200311792418985	0.008608093969491028	0.011025493266527252	106735.71975402857	
88300	-5702.543715904179	-5686.971936370781	-15.571779533398457	0.4455524074569409	6.876228489938985	0.008519837388167863	0.011471256238512955	112201.43957250431	
88350	-5703.292332151674	-5685.588426387882	-17.70390576379259	0.8398369622410571	6.876228489938985	0.008930604152368208	0.011916482969081868	111195.19245068717	
88400	-5702.880336690667	-5686.477238159487	-16.40309853118053	0.26983288813197037	6.504748106707221	0.008982387922528853	0.01160492119810973	107663.66080489635	
88450	-5699.604962316445	-5684.787702076238	-14.81726024020711	0.3432873218917285	6.040993254618059	0.010202937009663304	0.01160492119810973	94784.15534597696	
88500	-5698.628652910557	-5683.329588206832	-15.299064703724966	0.6675993081164926	6.611941763805071	0.009355388722355428	0.011727462229772605	104462.63091264291	
88550	-5697.909672771541	-5682.604541685938	-15.305131085603241	0.4613086496335235	6.778721174353081	0.01031977130734779	0.011727462229772605	94700.5984960032	
88600	-5696.752295293486	-5680.904639684179	-15.847655609307708	0.6458015816857242	6.778721174353081	0.01031977130734779	0.011726081012198816	94689.4450061579	
88650	-5699.832635668255	-5684.2688143833375	-15.563821284917507	0.3719201965962021	6.625055708805615	0.012112929828819077	0.012250239842997637	84277.9851511225	
88700	-5699.9612338252755	-5685.465547929505	-14.495685895770645	0.7309446546283845	6.0244457679160215	0.012587018276976319	0.011743142109317407	77746.38554124121	
88750	-5694.315464224633	-5681.033883185317	-13.281581039315444	0.70354795488381	5.269240109031527	0.012587018276976319	0.012061379615538537	79853.30169894658	
88800	-5695.663848642459	-5682.017779934686	-13.646068707773422	0.4651303482390056	5.222301900333498	0.012587018276976319	0.012370989212950868	81903.09611543317	
88850	-5698.968997401689	-5684.879223038776	-14.089774362913166	0.6984770701126516	5.405183605572239	0.01310489984468135	0.012806947371028997	81438.67003192398	
88900	-5698.967680282125	-5684.352872083837	-14.614808198287973	0.912315076881382	5.025496624457075	0.01310489984468135	0.012728479352849579	80939.69624406971	
88950	-5698.654441048423	-5684.995400763812	-13.659040284611685	0.6391100444379504	5.025496624457075	0.013141500100173098	0.013604352326324004	86268.38782116922	
89000	-5700.362590200496	-5685.44567804855	-14.916912151946622	0.8055301640265461	4.204131945101709	0.01584361368269139	0.011602546102414978	61026.4085726981	
89050	-5699.911920573966	-5685.122365583872	-14.789554990093693	0.8055301640265461	4.222960743198985	0.014359620467615616	0.01272124964275138	73825.35905365583	
89100	-5701.101695382945	-5687.097978546764	-14.003716836180223	0.684758043525333	5.159085836164791	0.015195860431964055	0.014666200635596024	80428.70568413757	
89150	-5698.7806778709955	-5684.836401258786	-13.944276612209134	0.761529597108115	4.8115814797333885	0.013174181436593914	0.012954188819309084	81941.76922020018	
89200	-5699.246505231986	-5685.180125305855	-14.066379926131477	0.761529597108115	5.19431541569011	0.013241086266278408	0.01333066945269087	83897.12888486478	
89250	-5703.218945140644	-5686.223131613465	-16.99581352717931	1.2590481606037955	4.960847038314839	0.012647227267904635	0.013144962844846137	86612.94267904229	
89300	-5702.457131493884	-5685.082958174454	-17.374173319429918	0.8356378725327419	6.766884490158712	0.011361569035180525	0.013144962844846137	96413.93429128951	
89350	-5700.024124076066	-5684.525149824096	-15.498974251970264	0.7186774348429158	6.5043929922978165	0.010591682683109357	0.013072288703703128	102850.26700360536	
89400	-5696.795043387446	-5681.802151166967	-14.99289222047896	0.7186774348429158	6.308498852609241	0.012067939668563997	0.013148091121079671	90792.15592568093	
